date,region,price
2009-09-28,Midwest,2.368
2009-09-28,Minnesota,2.38
2009-09-28,New England,2.578
2009-09-28,New York,2.684
2009-09-28,Ohio,2.358
2009-09-28,Rocky Mountain,2.548
2009-09-28,"Seattle, WA",2.882
2009-09-28,Texas,2.33
2009-09-28,U.S. Average,2.425
2009-09-28,Washington,2.915
2009-09-28,West Coast,2.849
2009-10-05,Central Atlantic,2.52
2009-10-05,"Cleveland, OH",2.373
2009-10-05,Colorado,2.36
2009-10-05,"Denver, CO",2.333
2009-10-05,East Coast,2.393
2009-10-05,Florida,2.381
2009-10-05,Gulf Coast,2.302
2009-10-05,Lower Atlantic,2.343
2009-10-05,"Miami, FL",2.479
2009-10-05,Midwest,2.351
2009-10-05,Minnesota,2.355
2009-10-05,New England,2.536
2009-10-05,New York,2.647
2009-10-05,Ohio,2.35
2009-10-05,Rocky Mountain,2.502
2009-10-05,"Seattle, WA",2.831
2009-10-05,Texas,2.32
2009-10-05,U.S. Average,2.396
2009-10-05,Washington,2.845
2009-10-05,West Coast,2.793
2009-10-12,Central Atlantic,2.512
2009-10-12,"Cleveland, OH",2.469
2009-10-12,Colorado,2.354
2009-10-12,"Denver, CO",2.332
2009-10-12,East Coast,2.407
2009-10-12,Florida,2.417
2009-10-12,Gulf Coast,2.326
2009-10-12,Lower Atlantic,2.366
2009-10-12,"Miami, FL",2.518
2009-10-12,Midwest,2.432
2009-10-12,Minnesota,2.428
2009-10-12,New England,2.514
2009-10-12,New York,2.639
2009-10-12,Ohio,2.466
2009-10-12,Rocky Mountain,2.481
2009-10-12,"Seattle, WA",2.762
2009-10-12,Texas,2.337
2009-10-12,U.S. Average,2.432
2009-10-12,Washington,2.783
2009-10-12,West Coast,2.747
2009-10-19,Central Atlantic,2.634
2009-10-19,"Cleveland, OH",2.557
2009-10-19,Colorado,2.441
2009-10-19,"Denver, CO",2.409
2009-10-19,East Coast,2.535
2009-10-19,Florida,2.546
2009-10-19,Gulf Coast,2.452
2009-10-19,Lower Atlantic,2.499
2009-10-19,"Miami, FL",2.672
2009-10-19,Midwest,2.53
2009-10-19,Minnesota,2.541
2009-10-19,New England,2.596
2009-10-19,New York,2.741
2009-10-19,Ohio,2.543
2009-10-19,Rocky Mountain,2.516
2009-10-19,"Seattle, WA",2.731
2009-10-19,Texas,2.45
2009-10-19,U.S. Average,2.532
2009-10-19,Washington,2.751
2009-10-19,West Coast,2.725
2009-10-26,Central Atlantic,2.745
2009-10-26,"Cleveland, OH",2.642
2009-10-26,Colorado,2.56
2009-10-26,"Denver, CO",2.545
2009-10-26,East Coast,2.667
2009-10-26,Florida,2.697
2009-10-26,Gulf Coast,2.557
2009-10-26,Lower Atlantic,2.64
2009-10-26,"Miami, FL",2.777
2009-10-26,Midwest,2.64
2009-10-26,Minnesota,2.626
2009-10-26,New England,2.709
2009-10-26,New York,2.807
2009-10-26,Ohio,2.626
2009-10-26,Rocky Mountain,2.578
2009-10-26,"Seattle, WA",2.774
2009-10-26,Texas,2.549
2009-10-26,U.S. Average,2.641
2009-10-26,Washington,2.803
2009-10-26,West Coast,2.771
2009-11-02,Central Atlantic,2.776
2009-11-02,"Cleveland, OH",2.663
2009-11-02,Colorado,2.593
2009-11-02,"Denver, CO",2.565
2009-11-02,East Coast,2.683
2009-11-02,Florida,2.721
2009-11-02,Gulf Coast,2.57
2009-11-02,Lower Atlantic,2.651
2009-11-02,"Miami, FL",2.795
2009-11-02,Midwest,2.659
2009-11-02,Minnesota,2.668
2009-11-02,New England,2.732
2009-11-02,New York,2.835
2009-11-02,Ohio,2.655
2009-11-02,Rocky Mountain,2.605
2009-11-02,"Seattle, WA",2.813
2009-11-02,Texas,2.561
2009-11-02,U.S. Average,2.66
2009-11-02,Washington,2.838
2009-11-02,West Coast,2.816
2009-11-09,Central Atlantic,2.771
2009-11-09,"Cleveland, OH",2.588
2009-11-09,Colorado,2.576
2009-11-09,"Denver, CO",2.549
2009-11-09,East Coast,2.667
2009-11-09,Florida,2.693
2009-11-09,Gulf Coast,2.537
2009-11-09,Lower Atlantic,2.631
2009-11-09,"Miami, FL",2.778
2009-11-09,Midwest,2.602
2009-11-09,Minnesota,2.628
2009-11-09,New England,2.724
2009-11-09,New York,2.842
2009-11-09,Ohio,2.553
2009-11-09,Rocky Mountain,2.604
2009-11-09,"Seattle, WA",2.816
2009-11-09,Texas,2.521
2009-11-09,U.S. Average,2.627
2009-11-09,Washington,2.841
2009-11-09,West Coast,2.814
2009-11-16,Central Atlantic,2.755
2009-11-16,"Cleveland, OH",2.511
2009-11-16,Colorado,2.547
2009-11-16,"Denver, CO",2.528
2009-11-16,East Coast,2.636
2009-11-16,Florida,2.668
2009-11-16,Gulf Coast,2.509
2009-11-16,Lower Atlantic,2.593
2009-11-16,"Miami, FL",2.758
2009-11-16,Midwest,2.534
2009-11-16,Minnesota,2.583
2009-11-16,New England,2.717
2009-11-16,New York,2.824
2009-11-16,Ohio,2.451
2009-11-16,Rocky Mountain,2.601
2009-11-16,"Seattle, WA",2.816
2009-11-16,Texas,2.495
2009-11-16,U.S. Average,2.585
2009-11-16,Washington,2.843
2009-11-16,West Coast,2.815
2009-11-23,Central Atlantic,2.744
2009-11-23,"Cleveland, OH",2.609
2009-11-23,Colorado,2.528
2009-11-23,"Denver, CO",2.511
2009-11-23,East Coast,2.638
2009-11-23,Florida,2.657
2009-11-23,Gulf Coast,2.52
2009-11-23,Lower Atlantic,2.6
2009-11-23,"Miami, FL",2.761
2009-11-23,Midwest,2.573
2009-11-23,Minnesota,2.581
2009-11-23,New England,2.72
2009-11-23,New York,2.835
2009-11-23,Ohio,2.589
2009-11-23,Rocky Mountain,2.584
2009-11-23,"Seattle, WA",2.82
2009-11-23,Texas,2.514
2009-11-23,U.S. Average,2.603
2009-11-23,Washington,2.85
2009-11-23,West Coast,2.82
2009-11-30,Central Atlantic,2.729
2009-11-30,"Cleveland, OH",2.588
2009-11-30,Colorado,2.51
2009-11-30,"Denver, CO",2.487
2009-11-30,East Coast,2.633
2009-11-30,Florida,2.653
2009-11-30,Gulf Coast,2.508
2009-11-30,Lower Atlantic,2.597
2009-11-30,"Miami, FL",2.757
2009-11-30,Midwest,2.561
2009-11-30,Minnesota,2.545
2009-11-30,New England,2.71
2009-11-30,New York,2.814
2009-11-30,Ohio,2.574
2009-11-30,Rocky Mountain,2.571
2009-11-30,"Seattle, WA",2.812
2009-11-30,Texas,2.493
2009-11-30,U.S. Average,2.594
2009-11-30,Washington,2.836
2009-11-30,West Coast,2.813
2009-12-07,Central Atlantic,2.751
2009-12-07,"Cleveland, OH",2.569
2009-12-07,Colorado,2.504
2009-12-07,"Denver, CO",2.476
2009-12-07,East Coast,2.649
2009-12-07,Florida,2.672
2009-12-07,Gulf Coast,2.53
2009-12-07,Lower Atlantic,2.613
2009-12-07,"Miami, FL",2.75
2009-12-07,Midwest,2.559
2009-12-07,Minnesota,2.517
2009-12-07,New England,2.714
2009-12-07,New York,2.835
2009-12-07,Ohio,2.557
2009-12-07,Rocky Mountain,2.557
2009-12-07,"Seattle, WA",2.811
2009-12-07,Texas,2.513
2009-12-07,U.S. Average,2.601
2009-12-07,Washington,2.827
2009-12-07,West Coast,2.81
2009-12-14,Central Atlantic,2.71
2009-12-14,"Cleveland, OH",2.531
2009-12-14,Colorado,2.484
2009-12-14,"Denver, CO",2.462
2009-12-14,East Coast,2.614
2009-12-14,Florida,2.625
2009-12-14,Gulf Coast,2.486
2009-12-14,Lower Atlantic,2.579
2009-12-14,"Miami, FL",2.724
2009-12-14,Midwest,2.509
2009-12-14,Minnesota,2.485
2009-12-14,New England,2.69
2009-12-14,New York,2.813
2009-12-14,Ohio,2.479
2009-12-14,Rocky Mountain,2.538
2009-12-14,"Seattle, WA",2.792
2009-12-14,Texas,2.478
2009-12-14,U.S. Average,2.56
2009-12-14,Washington,2.81
2009-12-14,West Coast,2.794
2009-12-21,Central Atlantic,2.686
2009-12-21,"Cleveland, OH",2.589
2009-12-21,Colorado,2.451
2009-12-21,"Denver, CO",2.43
2009-12-21,East Coast,2.593
2009-12-21,Florida,2.617
2009-12-21,Gulf Coast,2.453
2009-12-21,Lower Atlantic,2.559
2009-12-21,"Miami, FL",2.701
2009-12-21,Midwest,2.512
2009-12-21,Minnesota,2.494
2009-12-21,New England,2.657
2009-12-21,New York,2.792
2009-12-21,Ohio,2.572
2009-12-21,Rocky Mountain,2.504
2009-12-21,"Seattle, WA",2.77
2009-12-21,Texas,2.446
2009-12-21,U.S. Average,2.546
2009-12-21,Washington,2.77
2009-12-21,West Coast,2.772
2009-12-28,Central Atlantic,2.688
2009-12-28,"Cleveland, OH",2.652
2009-12-28,Colorado,2.454
2009-12-28,"Denver, CO",2.423
2009-12-28,East Coast,2.597
2009-12-28,Florida,2.619
2009-12-28,Gulf Coast,2.475
2009-12-28,Lower Atlantic,2.564
2009-12-28,"Miami, FL",2.719
2009-12-28,Midwest,2.546
2009-12-28,Minnesota,2.553
2009-12-28,New England,2.673
2009-12-28,New York,2.799
2009-12-28,Ohio,2.637
2009-12-28,Rocky Mountain,2.498
2009-12-28,"Seattle, WA",2.764
2009-12-28,Texas,2.471
2009-12-28,U.S. Average,2.564
2009-12-28,Washington,2.77
2009-12-28,West Coast,2.77
2010-01-04,Central Atlantic,2.749
2010-01-04,"Cleveland, OH",2.677
2010-01-04,Colorado,2.475
2010-01-04,"Denver, CO",2.449
2010-01-04,East Coast,2.657
2010-01-04,Florida,2.676
2010-01-04,Gulf Coast,2.535
2010-01-04,Lower Atlantic,2.623
2010-01-04,"Miami, FL",2.739
2010-01-04,Midwest,2.625
2010-01-04,Minnesota,2.635
2010-01-04,New England,2.725
2010-01-04,New York,2.83
2010-01-04,Ohio,2.654
2010-01-04,Rocky Mountain,2.509
2010-01-04,"Seattle, WA",2.801
2010-01-04,Texas,2.518
2010-01-04,U.S. Average,2.627
2010-01-04,Washington,2.812
2010-01-04,West Coast,2.795
2010-01-11,Central Atlantic,2.851
2010-01-11,"Cleveland, OH",2.779
2010-01-11,Colorado,2.554
2010-01-11,"Denver, CO",2.519
2010-01-11,East Coast,2.755
2010-01-11,Florida,2.761
2010-01-11,Gulf Coast,2.625
2010-01-11,Lower Atlantic,2.722
2010-01-11,"Miami, FL",2.853
2010-01-11,Midwest,2.716
2010-01-11,Minnesota,2.726
2010-01-11,New England,2.801
2010-01-11,New York,2.904
2010-01-11,Ohio,2.756
2010-01-11,Rocky Mountain,2.578
2010-01-11,"Seattle, WA",2.871
2010-01-11,Texas,2.602
2010-01-11,U.S. Average,2.717
2010-01-11,Washington,2.889
2010-01-11,West Coast,2.87
2010-01-18,Central Atlantic,2.832
2010-01-18,"Cleveland, OH",2.701
2010-01-18,Colorado,2.576
2010-01-18,"Denver, CO",2.542
2010-01-18,East Coast,2.758
2010-01-18,Florida,2.786
2010-01-18,Gulf Coast,2.627
2010-01-18,Lower Atlantic,2.731
2010-01-18,"Miami, FL",2.851
2010-01-18,Midwest,2.672
2010-01-18,Minnesota,2.715
2010-01-18,New England,2.805
2010-01-18,New York,2.902
2010-01-18,Ohio,2.642
2010-01-18,Rocky Mountain,2.617
2010-01-18,"Seattle, WA",2.876
2010-01-18,Texas,2.608
2010-01-18,U.S. Average,2.703
2010-01-18,Washington,2.889
2010-01-18,West Coast,2.87
2010-01-25,Central Atlantic,2.8
2010-01-25,"Cleveland, OH",2.638
2010-01-25,Colorado,2.561
2010-01-25,"Denver, CO",2.528
2010-01-25,East Coast,2.728
2010-01-25,Florida,2.746
2010-01-25,Gulf Coast,2.6
2010-01-25,Lower Atlantic,2.702
2010-01-25,"Miami, FL",2.828
2010-01-25,Midwest,2.614
2010-01-25,Minnesota,2.669
2010-01-25,New England,2.785
2010-01-25,New York,2.898
2010-01-25,Ohio,2.546
2010-01-25,Rocky Mountain,2.622
2010-01-25,"Seattle, WA",2.851
2010-01-25,Texas,2.576
2010-01-25,U.S. Average,2.666
2010-01-25,Washington,2.868
2010-01-25,West Coast,2.86
2010-02-01,Central Atlantic,2.761
2010-02-01,"Cleveland, OH",2.557
2010-02-01,Colorado,2.535
2010-02-01,"Denver, CO",2.516
2010-02-01,East Coast,2.682
2010-02-01,Florida,2.708
2010-02-01,Gulf Coast,2.554
2010-02-01,Lower Atlantic,2.653
2010-02-01,"Miami, FL",2.807
2010-02-01,Midwest,2.555
2010-02-01,Minnesota,2.609
2010-02-01,New England,2.748
2010-02-01,New York,2.879
2010-02-01,Ohio,2.476
2010-02-01,Rocky Mountain,2.615
2010-02-01,"Seattle, WA",2.818
2010-02-01,Texas,2.531
2010-02-01,U.S. Average,2.618
2010-02-01,Washington,2.843
2010-02-01,West Coast,2.84
2010-02-08,Central Atlantic,2.747
2010-02-08,"Cleveland, OH",2.562
2010-02-08,Colorado,2.527
2010-02-08,"Denver, CO",2.505
2010-02-08,East Coast,2.66
2010-02-08,Florida,2.674
2010-02-08,Gulf Coast,2.527
2010-02-08,Lower Atlantic,2.627
2010-02-08,"Miami, FL",2.779
2010-02-08,Midwest,2.567
2010-02-08,Minnesota,2.605
2010-02-08,New England,2.729
2010-02-08,New York,2.86
2010-02-08,Ohio,2.561
2010-02-08,Rocky Mountain,2.619
2010-02-08,"Seattle, WA",2.796
2010-02-08,Texas,2.505
2010-02-08,U.S. Average,2.611
2010-02-08,Washington,2.82
2010-02-08,West Coast,2.825
2010-02-15,Central Atlantic,2.706
2010-02-15,"Cleveland, OH",2.473
2010-02-15,Colorado,2.505
2010-02-15,"Denver, CO",2.485
2010-02-15,East Coast,2.622
2010-02-15,Florida,2.643
2010-02-15,Gulf Coast,2.501
2010-02-15,Lower Atlantic,2.591
2010-02-15,"Miami, FL",2.763
2010-02-15,Midwest,2.494
2010-02-15,Minnesota,2.558
2010-02-15,New England,2.699
2010-02-15,New York,2.817
2010-02-15,Ohio,2.438
2010-02-15,Rocky Mountain,2.602
2010-02-15,"Seattle, WA",2.776
2010-02-15,Texas,2.485
2010-02-15,U.S. Average,2.563
2010-02-15,Washington,2.788
2010-02-15,West Coast,2.798
2010-02-22,Central Atlantic,2.728
2010-02-22,"Cleveland, OH",2.604
2010-02-22,Colorado,2.542
2010-02-22,"Denver, CO",2.517
2010-02-22,East Coast,2.652
2010-02-22,Florida,2.688
2010-02-22,Gulf Coast,2.549
2010-02-22,Lower Atlantic,2.625
2010-02-22,"Miami, FL",2.807
2010-02-22,Midwest,2.591
2010-02-22,Minnesota,2.635
2010-02-22,New England,2.7
2010-02-22,New York,2.824
2010-02-22,Ohio,2.597
2010-02-22,Rocky Mountain,2.617
2010-02-22,"Seattle, WA",2.821
2010-02-22,Texas,2.522
2010-02-22,U.S. Average,2.621
2010-02-22,Washington,2.843
2010-02-22,West Coast,2.82
2010-03-01,Central Atlantic,2.771
2010-03-01,"Cleveland, OH",2.608
2010-03-01,Colorado,2.576
2010-03-01,"Denver, CO",2.556
2010-03-01,East Coast,2.711
2010-03-01,Florida,2.743
2010-03-01,Gulf Coast,2.611
2010-03-01,Lower Atlantic,2.69
2010-03-01,"Miami, FL",2.836
2010-03-01,Midwest,2.632
2010-03-01,Minnesota,2.697
2010-03-01,New England,2.734
2010-03-01,New York,2.846
2010-03-01,Ohio,2.585
2010-03-01,Rocky Mountain,2.631
2010-03-01,"Seattle, WA",2.882
2010-03-01,Texas,2.584
2010-03-01,U.S. Average,2.671
2010-03-01,Washington,2.893
2010-03-01,West Coast,2.87
2010-03-08,Central Atlantic,2.824
2010-03-08,"Cleveland, OH",2.676
2010-03-08,Colorado,2.64
2010-03-08,"Denver, CO",2.603
2010-03-08,East Coast,2.756
2010-03-08,Florida,2.786
2010-03-08,Gulf Coast,2.662
2010-03-08,Lower Atlantic,2.734
2010-03-08,"Miami, FL",2.903
2010-03-08,Midwest,2.688
2010-03-08,Minnesota,2.764
2010-03-08,New England,2.772
2010-03-08,New York,2.874
2010-03-08,Ohio,2.663
2010-03-08,Rocky Mountain,2.685
2010-03-08,"Seattle, WA",2.938
2010-03-08,Texas,2.624
2010-03-08,U.S. Average,2.721
2010-03-08,Washington,2.933
2010-03-08,West Coast,2.912
2010-03-15,Central Atlantic,2.842
2010-03-15,"Cleveland, OH",2.72
2010-03-15,Colorado,2.646
2010-03-15,"Denver, CO",2.639
2010-03-15,East Coast,2.794
2010-03-15,Florida,2.829
2010-03-15,Gulf Coast,2.697
2010-03-15,Lower Atlantic,2.777
2010-03-15,"Miami, FL",2.916
2010-03-15,Midwest,2.731
2010-03-15,Minnesota,2.823
2010-03-15,New England,2.83
2010-03-15,New York,2.917
2010-03-15,Ohio,2.718
2010-03-15,Rocky Mountain,2.731
2010-03-15,"Seattle, WA",2.978
2010-03-15,Texas,2.678
2010-03-15,U.S. Average,2.76
2010-03-15,Washington,2.96
2010-03-15,West Coast,2.941
2010-03-22,Central Atlantic,2.86
2010-03-22,"Cleveland, OH",2.796
2010-03-22,Colorado,2.673
2010-03-22,"Denver, CO",2.651
2010-03-22,East Coast,2.807
2010-03-22,Florida,2.833
2010-03-22,Gulf Coast,2.704
2010-03-22,Lower Atlantic,2.789
2010-03-22,"Miami, FL",2.916
2010-03-22,Midwest,2.79
2010-03-22,Minnesota,2.779
2010-03-22,New England,2.821
2010-03-22,New York,2.925
2010-03-22,Ohio,2.769
2010-03-22,Rocky Mountain,2.768
2010-03-22,"Seattle, WA",2.996
2010-03-22,Texas,2.686
2010-03-22,U.S. Average,2.792
2010-03-22,Washington,2.982
2010-03-22,West Coast,2.959
2010-03-29,Central Atlantic,2.849
2010-03-29,"Cleveland, OH",2.741
2010-03-29,Colorado,2.681
2010-03-29,"Denver, CO",2.665
2010-03-29,East Coast,2.787
2010-03-29,Florida,2.807
2010-03-29,Gulf Coast,2.689
2010-03-29,Lower Atlantic,2.766
2010-03-29,"Miami, FL",2.899
2010-03-29,Midwest,2.739
2010-03-29,Minnesota,2.735
2010-03-29,New England,2.814
2010-03-29,New York,2.914
2010-03-29,Ohio,2.67
2010-03-29,Rocky Mountain,2.791
2010-03-29,"Seattle, WA",3.005
2010-03-29,Texas,2.668
2010-03-29,U.S. Average,2.765
2010-03-29,Washington,2.991
2010-03-29,West Coast,2.972
2010-04-05,Central Atlantic,2.873
2010-04-05,"Cleveland, OH",2.778
2010-04-05,Colorado,2.706
2010-04-05,"Denver, CO",2.688
2010-04-05,East Coast,2.8
2010-04-05,Florida,2.815
2010-04-05,Gulf Coast,2.72
2010-04-05,Lower Atlantic,2.775
2010-04-05,"Miami, FL",2.917
2010-04-05,Midwest,2.784
2010-04-05,Minnesota,2.791
2010-04-05,New England,2.839
2010-04-05,New York,2.969
2010-04-05,Ohio,2.734
2010-04-05,Rocky Mountain,2.827
2010-04-05,"Seattle, WA",3.0
2010-04-05,Texas,2.725
2010-04-05,U.S. Average,2.795
2010-04-05,Washington,2.996
2010-04-05,West Coast,2.979
2010-04-12,Central Atlantic,2.897
2010-04-12,"Cleveland, OH",2.814
2010-04-12,Colorado,2.721
2010-04-12,"Denver, CO",2.704
2010-04-12,East Coast,2.837
2010-04-12,Florida,2.858
2010-04-12,Gulf Coast,2.755
2010-04-12,Lower Atlantic,2.816
2010-04-12,"Miami, FL",2.939
2010-04-12,Midwest,2.815
2010-04-12,Minnesota,2.787
2010-04-12,New England,2.876
2010-04-12,New York,2.963
2010-04-12,Ohio,2.807
2010-04-12,Rocky Mountain,2.864
2010-04-12,"Seattle, WA",3.055
2010-04-12,Texas,2.757
2010-04-12,U.S. Average,2.829
2010-04-12,Washington,3.043
2010-04-12,West Coast,3.019
2010-04-19,Central Atlantic,2.893
2010-04-19,"Cleveland, OH",2.833
2010-04-19,Colorado,2.731
2010-04-19,"Denver, CO",2.71
2010-04-19,East Coast,2.83
2010-04-19,Florida,2.856
2010-04-19,Gulf Coast,2.752
2010-04-19,Lower Atlantic,2.807
2010-04-19,"Miami, FL",2.926
2010-04-19,Midwest,2.824
2010-04-19,Minnesota,2.816
2010-04-19,New England,2.871
2010-04-19,New York,2.97
2010-04-19,Ohio,2.826
2010-04-19,Rocky Mountain,2.884
2010-04-19,"Seattle, WA",3.067
2010-04-19,Texas,2.749
2010-04-19,U.S. Average,2.831
2010-04-19,Washington,3.065
2010-04-19,West Coast,3.029
2010-04-26,Central Atlantic,2.9
2010-04-26,"Cleveland, OH",2.773
2010-04-26,Colorado,2.721
2010-04-26,"Denver, CO",2.709
2010-04-26,East Coast,2.828
2010-04-26,Florida,2.835
2010-04-26,Gulf Coast,2.737
2010-04-26,Lower Atlantic,2.802
2010-04-26,"Miami, FL",2.948
2010-04-26,Midwest,2.788
2010-04-26,Minnesota,2.794
2010-04-26,New England,2.874
2010-04-26,New York,2.981
2010-04-26,Ohio,2.734
2010-04-26,Rocky Mountain,2.887
2010-04-26,"Seattle, WA",3.077
2010-04-26,Texas,2.737
2010-04-26,U.S. Average,2.815
2010-04-26,Washington,3.074
2010-04-26,West Coast,3.035
2010-05-03,Central Atlantic,2.928
2010-05-03,"Cleveland, OH",2.878
2010-05-03,Colorado,2.727
2010-05-03,"Denver, CO",2.716
2010-05-03,East Coast,2.866
2010-05-03,Florida,2.874
2010-05-03,Gulf Coast,2.785
2010-05-03,Lower Atlantic,2.843
2010-05-03,"Miami, FL",2.965
2010-05-03,Midwest,2.859
2010-05-03,Minnesota,2.865
2010-05-03,New England,2.905
2010-05-03,New York,3.017
2010-05-03,Ohio,2.843
2010-05-03,Rocky Mountain,2.895
2010-05-03,"Seattle, WA",3.074
2010-05-03,Texas,2.796
2010-05-03,U.S. Average,2.864
2010-05-03,Washington,3.077
2010-05-03,West Coast,3.044
2010-05-10,Central Atlantic,2.936
2010-05-10,"Cleveland, OH",2.823
2010-05-10,Colorado,2.744
2010-05-10,"Denver, CO",2.731
2010-05-10,East Coast,2.886
2010-05-10,Florida,2.89
2010-05-10,Gulf Coast,2.793
2010-05-10,Lower Atlantic,2.869
2010-05-10,"Miami, FL",2.946
2010-05-10,Midwest,2.852
2010-05-10,Minnesota,2.867
2010-05-10,New England,2.916
2010-05-10,New York,2.999
2010-05-10,Ohio,2.805
2010-05-10,Rocky Mountain,2.909
2010-05-10,"Seattle, WA",3.078
2010-05-10,Texas,2.818
2010-05-10,U.S. Average,2.87
2010-05-10,Washington,3.083
2010-05-10,West Coast,3.056
2010-05-17,Central Atlantic,2.903
2010-05-17,"Cleveland, OH",2.747
2010-05-17,Colorado,2.731
2010-05-17,"Denver, CO",2.724
2010-05-17,East Coast,2.845
2010-05-17,Florida,2.847
2010-05-17,Gulf Coast,2.769
2010-05-17,Lower Atlantic,2.825
2010-05-17,"Miami, FL",2.933
2010-05-17,Midwest,2.78
2010-05-17,Minnesota,2.773
2010-05-17,New England,2.882
2010-05-17,New York,2.978
2010-05-17,Ohio,2.703
2010-05-17,Rocky Mountain,2.896
2010-05-17,"Seattle, WA",3.051
2010-05-17,Texas,2.792
2010-05-17,U.S. Average,2.823
2010-05-17,Washington,3.054
2010-05-17,West Coast,3.031
2010-05-24,Central Atlantic,2.834
2010-05-24,"Cleveland, OH",2.651
2010-05-24,Colorado,2.691
2010-05-24,"Denver, CO",2.69
2010-05-24,East Coast,2.773
2010-05-24,Florida,2.777
2010-05-24,Gulf Coast,2.705
2010-05-24,Lower Atlantic,2.751
2010-05-24,"Miami, FL",2.863
2010-05-24,Midwest,2.671
2010-05-24,Minnesota,2.666
2010-05-24,New England,2.823
2010-05-24,New York,2.929
2010-05-24,Ohio,2.576
2010-05-24,Rocky Mountain,2.854
2010-05-24,"Seattle, WA",2.995
2010-05-24,Texas,2.721
2010-05-24,U.S. Average,2.741
2010-05-24,Washington,3.0
2010-05-24,West Coast,2.984
2010-05-31,Central Atlantic,2.772
2010-05-31,"Cleveland, OH",2.596
2010-05-31,Colorado,2.655
2010-05-31,"Denver, CO",2.657
2010-05-31,East Coast,2.697
2010-05-31,Florida,2.692
2010-05-31,Gulf Coast,2.655
2010-05-31,Lower Atlantic,2.668
2010-05-31,"Miami, FL",2.795
2010-05-31,Midwest,2.608
2010-05-31,Minnesota,2.583
2010-05-31,New England,2.782
2010-05-31,New York,2.883
2010-05-31,Ohio,2.507
2010-05-31,Rocky Mountain,2.819
2010-05-31,"Seattle, WA",2.952
2010-05-31,Texas,2.678
2010-05-31,U.S. Average,2.679
2010-05-31,Washington,2.957
2010-05-31,West Coast,2.94
2010-06-07,Central Atlantic,2.726
2010-06-07,"Cleveland, OH",2.611
2010-06-07,Colorado,2.64
2010-06-07,"Denver, CO",2.63
2010-06-07,East Coast,2.657
2010-06-07,Florida,2.648
2010-06-07,Gulf Coast,2.624
2010-06-07,Lower Atlantic,2.628
2010-06-07,"Miami, FL",2.775
2010-06-07,Midwest,2.643
2010-06-07,Minnesota,2.635
2010-06-07,New England,2.763
2010-06-07,New York,2.842
2010-06-07,Ohio,2.617
2010-06-07,Rocky Mountain,2.79
2010-06-07,"Seattle, WA",2.951
2010-06-07,Texas,2.644
2010-06-07,U.S. Average,2.674
2010-06-07,Washington,2.96
2010-06-07,West Coast,2.948
2010-06-14,Central Atlantic,2.698
2010-06-14,"Cleveland, OH",2.658
2010-06-14,Colorado,2.63
2010-06-14,"Denver, CO",2.617
2010-06-14,East Coast,2.628
2010-06-14,Florida,2.614
2010-06-14,Gulf Coast,2.593
2010-06-14,Lower Atlantic,2.599
2010-06-14,"Miami, FL",2.778
2010-06-14,Midwest,2.629
2010-06-14,Minnesota,2.602
2010-06-14,New England,2.743
2010-06-14,New York,2.802
2010-06-14,Ohio,2.635
2010-06-14,Rocky Mountain,2.768
2010-06-14,"Seattle, WA",2.947
2010-06-14,Texas,2.619
2010-06-14,U.S. Average,2.652
2010-06-14,Washington,2.956
2010-06-14,West Coast,2.938
2010-06-21,Central Atlantic,2.759
2010-06-21,"Cleveland, OH",2.72
2010-06-21,Colorado,2.671
2010-06-21,"Denver, CO",2.644
2010-06-21,East Coast,2.668
2010-06-21,Florida,2.66
2010-06-21,Gulf Coast,2.611
2010-06-21,Lower Atlantic,2.634
2010-06-21,"Miami, FL",2.822
2010-06-21,Midwest,2.696
2010-06-21,Minnesota,2.736
2010-06-21,New England,2.76
2010-06-21,New York,2.843
2010-06-21,Ohio,2.695
2010-06-21,Rocky Mountain,2.771
2010-06-21,"Seattle, WA",2.96
2010-06-21,Texas,2.629
2010-06-21,U.S. Average,2.696
2010-06-21,Washington,2.973
2010-06-21,West Coast,2.961
2010-06-28,Central Atlantic,2.766
2010-06-28,"Cleveland, OH",2.765
2010-06-28,Colorado,2.684
2010-06-28,"Denver, CO",2.657
2010-06-28,East Coast,2.681
2010-06-28,Florida,2.672
2010-06-28,Gulf Coast,2.623
2010-06-28,Lower Atlantic,2.649
2010-06-28,"Miami, FL",2.815
2010-06-28,Midwest,2.721
2010-06-28,Minnesota,2.719
2010-06-28,New England,2.758
2010-06-28,New York,2.834
2010-06-28,Ohio,2.746
2010-06-28,Rocky Mountain,2.766
2010-06-28,"Seattle, WA",2.962
